MovieID,MovieName,Genre
1480,Movie 1480,Adventure|Children's|Fantasy
1481,Movie 1481,Animation|Children's|Comedy
1482,Movie 1482,Comedy|Romance
1483,Movie 1483,Animation|Children's|Comedy
1484,Movie 1484,Animation|Children's|Comedy
1485,Movie 1485,Comedy|Drama
1486,Movie 1486,Comedy|Romance
1487,Movie 1487,Comedy|Romance
1488,Movie 1488,Adventure|Children's|Fantasy
1489,Movie 1489,Comedy|Romance
1490,Movie 1490,Comedy|Romance
1491,Movie 1491,Animation|Children's|Comedy
1492,Movie 1492,Adventure|Children's|Fantasy
1493,Movie 1493,Adventure|Children's|Fantasy
1494,Movie 1494,Comedy|Drama
1495,Movie 1495,Comedy|Drama
1496,Movie 1496,Comedy
1497,Movie 1497,Comedy|Romance
1498,Movie 1498,Adventure|Children's|Fantasy
1499,Movie 1499,Comedy|Drama
1500,Movie 1500,Comedy|Romance
1501,Movie 1501,Adventure|Children's|Fantasy
1502,Movie 1502,Adventure|Children's|Fantasy
1503,Movie 1503,Comedy
1504,Movie 1504,Comedy|Drama
1505,Movie 1505,Comedy|Romance
1506,Movie 1506,Comedy|Romance
1507,Movie 1507,Animation|Children's|Comedy
1508,Movie 1508,Adventure|Children's|Fantasy
1509,Movie 1509,Animation|Children's|Comedy
1510,Movie 1510,Animation|Children's|Comedy
1511,Movie 1511,Adventure|Children's|Fantasy
1512,Movie 1512,Comedy|Drama
1513,Movie 1513,Comedy
1514,Movie 1514,Adventure|Children's|Fantasy
1515,Movie 1515,Comedy
1516,Movie 1516,Animation|Children's|Comedy
1517,Movie 1517,Comedy
1518,Movie 1518,Animation|Children's|Comedy
1519,Movie 1519,Animation|Children's|Comedy
1520,Movie 1520,Animation|Children's|Comedy
1521,Movie 1521,Adventure|Children's|Fantasy
1522,Movie 1522,Comedy|Drama
1523,Movie 1523,Adventure|Children's|Fantasy
1524,Movie 1524,Comedy|Romance
1525,Movie 1525,Adventure|Children's|Fantasy
1526,Movie 1526,Animation|Children's|Comedy
1527,Movie 1527,Comedy|Drama
1528,Movie 1528,Adventure|Children's|Fantasy
1529,Movie 1529,Animation|Children's|Comedy
1530,Movie 1530,Adventure|Children's|Fantasy
1531,Movie 1531,Animation|Children's|Comedy
1532,Movie 1532,Adventure|Children's|Fantasy
1533,Movie 1533,Comedy|Romance
1534,Movie 1534,Animation|Children's|Comedy
1535,Movie 1535,Comedy
1536,Movie 1536,Comedy|Drama
1537,Movie 1537,Comedy|Romance
1538,Movie 1538,Adventure|Children's|Fantasy
1539,Movie 1539,Comedy|Romance
1540,Movie 1540,Animation|Children's|Comedy
1541,Movie 1541,Comedy|Drama
1542,Movie 1542,Comedy|Romance
1543,Movie 1543,Comedy|Drama
1544,Movie 1544,Adventure|Children's|Fantasy
1545,Movie 1545,Comedy|Drama
1546,Movie 1546,Adventure|Children's|Fantasy
1547,Movie 1547,Animation|Children's|Comedy
1548,Movie 1548,Animation|Children's|Comedy
1549,Movie 1549,Comedy
1550,Movie 1550,Adventure|Children's|Fantasy
1551,Movie 1551,Comedy
1552,Movie 1552,Adventure|Children's|Fantasy
1553,Movie 1553,Comedy|Romance
1554,Movie 1554,Comedy|Drama
1555,Movie 1555,Animation|Children's|Comedy
1556,Movie 1556,Comedy|Drama
1557,Movie 1557,Animation|Children's|Comedy
1558,Movie 1558,Comedy
1559,Movie 1559,Animation|Children's|Comedy
1560,Movie 1560,Comedy
1561,Movie 1561,Animation|Children's|Comedy
1562,Movie 1562,Animation|Children's|Comedy
1563,Movie 1563,Adventure|Children's|Fantasy
1564,Movie 1564,Comedy|Romance
1565,Movie 1565,Comedy
1566,Movie 1566,Adventure|Children's|Fantasy
1567,Movie 1567,Comedy
1568,Movie 1568,Adventure|Children's|Fantasy
1569,Movie 1569,Adventure|Children's|Fantasy
1570,Movie 1570,Comedy|Romance
1571,Movie 1571,Animation|Children's|Comedy
1572,Movie 1572,Comedy
1573,Movie 1573,Adventure|Children's|Fantasy
1574,Movie 1574,Comedy|Romance
1575,Movie 1575,Comedy|Drama
1576,Movie 1576,Comedy
1577,Movie 1577,Comedy|Drama
1578,Movie 1578,Comedy
1579,Movie 1579,Adventure|Children's|Fantasy
1580,Movie 1580,Adventure|Children's|Fantasy
1581,Movie 1581,Animation|Children's|Comedy
1582,Movie 1582,Comedy|Romance
1583,Movie 1583,Adventure|Children's|Fantasy
1584,Movie 1584,Comedy
1585,Movie 1585,Comedy|Romance
1586,Movie 1586,Animation|Children's|Comedy
1587,Movie 1587,Animation|Children's|Comedy
1588,Movie 1588,Comedy|Romance
1589,Movie 1589,Comedy
1590,Movie 1590,Comedy|Romance
1591,Movie 1591,Comedy|Drama
1592,Movie 1592,Comedy|Romance
1593,Movie 1593,Comedy
1594,Movie 1594,Comedy|Drama
1595,Movie 1595,Comedy|Drama
1596,Movie 1596,Comedy|Romance
1597,Movie 1597,Comedy|Romance
1598,Movie 1598,Comedy|Drama
1599,Movie 1599,Comedy|Romance
1600,Movie 1600,Comedy|Drama
1601,Movie 1601,Animation|Children's|Comedy
1602,Movie 1602,Comedy
1603,Movie 1603,Animation|Children's|Comedy
1604,Movie 1604,Comedy|Drama
1605,Movie 1605,Comedy|Drama
1606,Movie 1606,Adventure|Children's|Fantasy
1607,Movie 1607,Comedy|Romance
1608,Movie 1608,Comedy
1609,Movie 1609,Adventure|Children's|Fantasy
1610,Movie 1610,Comedy|Drama
1611,Movie 1611,Comedy
1612,Movie 1612,Adventure|Children's|Fantasy
1613,Movie 1613,Comedy|Drama
1614,Movie 1614,Adventure|Children's|Fantasy
1615,Movie 1615,Comedy
1616,Movie 1616,Comedy
1617,Movie 1617,Comedy|Romance
1618,Movie 1618,Adventure|Children's|Fantasy
1619,Movie 1619,Adventure|Children's|Fantasy
1620,Movie 1620,Comedy|Romance
1621,Movie 1621,Comedy|Drama
1622,Movie 1622,Comedy
1623,Movie 1623,Animation|Children's|Comedy
1624,Movie 1624,Comedy
1625,Movie 1625,Comedy
1626,Movie 1626,Adventure|Children's|Fantasy
1627,Movie 1627,Comedy|Drama
1628,Movie 1628,Comedy|Romance
1629,Movie 1629,Comedy|Drama
1630,Movie 1630,Adventure|Children's|Fantasy
1631,Movie 1631,Adventure|Children's|Fantasy
1632,Movie 1632,Adventure|Children's|Fantasy
1633,Movie 1633,Comedy|Drama
1634,Movie 1634,Animation|Children's|Comedy
1635,Movie 1635,Comedy|Romance
1636,Movie 1636,Comedy|Drama
1637,Movie 1637,Comedy
1638,Movie 1638,Comedy
1639,Movie 1639,Comedy|Drama
1640,Movie 1640,Comedy|Drama
1641,Movie 1641,Adventure|Children's|Fantasy
1642,Movie 1642,Comedy|Romance
1643,Movie 1643,Animation|Children's|Comedy
1644,Movie 1644,Adventure|Children's|Fantasy
1645,Movie 1645,Comedy|Romance
1646,Movie 1646,Comedy|Drama
1647,Movie 1647,Comedy
1648,Movie 1648,Animation|Children's|Comedy
1649,Movie 1649,Comedy
1650,Movie 1650,Comedy|Drama
1651,Movie 1651,Adventure|Children's|Fantasy
1652,Movie 1652,Comedy
1653,Movie 1653,Comedy
1654,Movie 1654,Comedy|Drama
1655,Movie 1655,Adventure|Children's|Fantasy
1656,Movie 1656,Animation|Children's|Comedy
1657,Movie 1657,Comedy
1658,Movie 1658,Comedy|Drama
1659,Movie 1659,Comedy|Drama
1660,Movie 1660,Comedy|Drama
1661,Movie 1661,Comedy|Romance
1662,Movie 1662,Adventure|Children's|Fantasy
1663,Movie 1663,Adventure|Children's|Fantasy
1664,Movie 1664,Comedy|Romance
1665,Movie 1665,Comedy
1666,Movie 1666,Adventure|Children's|Fantasy
1667,Movie 1667,Comedy|Romance
1668,Movie 1668,Comedy|Drama
1669,Movie 1669,Animation|Children's|Comedy
1670,Movie 1670,Comedy
1671,Movie 1671,Comedy|Drama
1672,Movie 1672,Comedy
1673,Movie 1673,Comedy
1674,Movie 1674,Comedy|Romance
1675,Movie 1675,Comedy|Drama
1676,Movie 1676,Comedy
1677,Movie 1677,Animation|Children's|Comedy
1678,Movie 1678,Adventure|Children's|Fantasy
1679,Movie 1679,Comedy|Drama
1680,Movie 1680,Animation|Children's|Comedy
1681,Movie 1681,Comedy|Drama
1682,Movie 1682,Comedy|Romance
1683,Movie 1683,Comedy
1684,Movie 1684,Comedy
1685,Movie 1685,Animation|Children's|Comedy
1686,Movie 1686,Animation|Children's|Comedy
1687,Movie 1687,Animation|Children's|Comedy
1688,Movie 1688,Adventure|Children's|Fantasy
1689,Movie 1689,Comedy|Romance
1690,Movie 1690,Comedy|Drama
1691,Movie 1691,Comedy|Drama
1692,Movie 1692,Animation|Children's|Comedy
1693,Movie 1693,Animation|Children's|Comedy
1694,Movie 1694,Adventure|Children's|Fantasy
1695,Movie 1695,Comedy
1696,Movie 1696,Comedy
1697,Movie 1697,Comedy|Romance
1698,Movie 1698,Comedy
1699,Movie 1699,Comedy|Romance
1700,Movie 1700,Adventure|Children's|Fantasy
1701,Movie 1701,Adventure|Children's|Fantasy
1702,Movie 1702,Adventure|Children's|Fantasy
1703,Movie 1703,Animation|Children's|Comedy
1704,Movie 1704,Comedy|Romance
1705,Movie 1705,Animation|Children's|Comedy
1706,Movie 1706,Adventure|Children's|Fantasy
1707,Movie 1707,Comedy|Romance
1708,Movie 1708,Animation|Children's|Comedy
1709,Movie 1709,Comedy|Romance
1710,Movie 1710,Adventure|Children's|Fantasy
1711,Movie 1711,Adventure|Children's|Fantasy
1712,Movie 1712,Comedy|Drama
1713,Movie 1713,Comedy|Romance
1714,Movie 1714,Comedy|Drama
1715,Movie 1715,Animation|Children's|Comedy
1716,Movie 1716,Comedy|Romance
1717,Movie 1717,Adventure|Children's|Fantasy
1718,Movie 1718,Comedy
1719,Movie 1719,Comedy|Romance
1720,Movie 1720,Comedy|Romance
1721,Movie 1721,Comedy
1722,Movie 1722,Comedy
1723,Movie 1723,Comedy|Romance
1724,Movie 1724,Animation|Children's|Comedy
1725,Movie 1725,Comedy
1726,Movie 1726,Comedy|Romance
1727,Movie 1727,Animation|Children's|Comedy
1728,Movie 1728,Comedy|Romance
1729,Movie 1729,Comedy|Drama
1730,Movie 1730,Comedy
1731,Movie 1731,Comedy|Drama
1732,Movie 1732,Animation|Children's|Comedy
1733,Movie 1733,Comedy|Drama
1734,Movie 1734,Comedy
1735,Movie 1735,Animation|Children's|Comedy
1736,Movie 1736,Comedy|Romance
1737,Movie 1737,Comedy|Drama
1738,Movie 1738,Adventure|Children's|Fantasy
1739,Movie 1739,Animation|Children's|Comedy
1740,Movie 1740,Animation|Children's|Comedy
1741,Movie 1741,Comedy
1742,Movie 1742,Comedy
1743,Movie 1743,Comedy|Romance
1744,Movie 1744,Comedy
1745,Movie 1745,Comedy|Romance
1746,Movie 1746,Comedy
1747,Movie 1747,Animation|Children's|Comedy
1748,Movie 1748,Animation|Children's|Comedy
1749,Movie 1749,Comedy
1750,Movie 1750,Comedy|Drama
1751,Movie 1751,Animation|Children's|Comedy
1752,Movie 1752,Comedy|Romance
1753,Movie 1753,Comedy|Drama
1754,Movie 1754,Adventure|Children's|Fantasy
1755,Movie 1755,Comedy
1756,Movie 1756,Comedy|Romance
1757,Movie 1757,Animation|Children's|Comedy
1758,Movie 1758,Adventure|Children's|Fantasy
1759,Movie 1759,Comedy|Drama
1760,Movie 1760,Comedy|Romance
1761,Movie 1761,Comedy
1762,Movie 1762,Comedy
1763,Movie 1763,Animation|Children's|Comedy
1764,Movie 1764,Comedy|Romance
1765,Movie 1765,Comedy
1766,Movie 1766,Adventure|Children's|Fantasy
1767,Movie 1767,Animation|Children's|Comedy
1768,Movie 1768,Adventure|Children's|Fantasy
1769,Movie 1769,Comedy|Drama
1770,Movie 1770,Adventure|Children's|Fantasy
1771,Movie 1771,Animation|Children's|Comedy
1772,Movie 1772,Animation|Children's|Comedy
1773,Movie 1773,Comedy|Romance
1774,Movie 1774,Adventure|Children's|Fantasy
1775,Movie 1775,Comedy
1776,Movie 1776,Comedy|Drama
1777,Movie 1777,Animation|Children's|Comedy
1778,Movie 1778,Comedy|Romance
1779,Movie 1779,Adventure|Children's|Fantasy
1780,Movie 1780,Animation|Children's|Comedy
1781,Movie 1781,Adventure|Children's|Fantasy
1782,Movie 1782,Animation|Children's|Comedy
1783,Movie 1783,Adventure|Children's|Fantasy
1784,Movie 1784,Animation|Children's|Comedy
1785,Movie 1785,Comedy|Romance
1786,Movie 1786,Comedy|Romance
1787,Movie 1787,Adventure|Children's|Fantasy
1788,Movie 1788,Comedy|Drama
1789,Movie 1789,Comedy
1790,Movie 1790,Comedy
1791,Movie 1791,Comedy
1792,Movie 1792,Animation|Children's|Comedy
1793,Movie 1793,Comedy
1794,Movie 1794,Comedy|Drama
1795,Movie 1795,Adventure|Children's|Fantasy
1796,Movie 1796,Adventure|Children's|Fantasy
1797,Movie 1797,Animation|Children's|Comedy
1798,Movie 1798,Adventure|Children's|Fantasy
1799,Movie 1799,Animation|Children's|Comedy
1800,Movie 1800,Animation|Children's|Comedy
1801,Movie 1801,Animation|Children's|Comedy
1802,Movie 1802,Comedy
1803,Movie 1803,Adventure|Children's|Fantasy
1804,Movie 1804,Comedy
1805,Movie 1805,Comedy
1806,Movie 1806,Comedy
1807,Movie 1807,Comedy|Romance
1808,Movie 1808,Comedy|Drama
1809,Movie 1809,Adventure|Children's|Fantasy
1810,Movie 1810,Adventure|Children's|Fantasy
1811,Movie 1811,Comedy
1812,Movie 1812,Comedy|Romance
1813,Movie 1813,Animation|Children's|Comedy
1814,Movie 1814,Animation|Children's|Comedy
1815,Movie 1815,Comedy|Drama
1816,Movie 1816,Comedy
1817,Movie 1817,Animation|Children's|Comedy
1818,Movie 1818,Comedy|Drama
1819,Movie 1819,Comedy|Drama
1820,Movie 1820,Comedy|Drama
1821,Movie 1821,Comedy|Drama
1822,Movie 1822,Animation|Children's|Comedy
1823,Movie 1823,Comedy|Romance
1824,Movie 1824,Adventure|Children's|Fantasy
1825,Movie 1825,Animation|Children's|Comedy
1826,Movie 1826,Adventure|Children's|Fantasy
1827,Movie 1827,Comedy|Drama
1828,Movie 1828,Comedy|Romance
1829,Movie 1829,Comedy|Drama
1830,Movie 1830,Comedy
1831,Movie 1831,Animation|Children's|Comedy
1832,Movie 1832,Animation|Children's|Comedy
1833,Movie 1833,Comedy|Romance
1834,Movie 1834,Comedy|Drama
1835,Movie 1835,Comedy|Romance
1836,Movie 1836,Comedy|Drama
1837,Movie 1837,Comedy
1838,Movie 1838,Comedy
1839,Movie 1839,Animation|Children's|Comedy
1840,Movie 1840,Comedy|Romance
1841,Movie 1841,Animation|Children's|Comedy
1842,Movie 1842,Comedy
1843,Movie 1843,Comedy|Drama
1844,Movie 1844,Adventure|Children's|Fantasy
1845,Movie 1845,Comedy
1846,Movie 1846,Adventure|Children's|Fantasy
1847,Movie 1847,Adventure|Children's|Fantasy
1848,Movie 1848,Comedy|Romance
1849,Movie 1849,Comedy
1850,Movie 1850,Comedy|Drama
1851,Movie 1851,Adventure|Children's|Fantasy
1852,Movie 1852,Animation|Children's|Comedy
1853,Movie 1853,Comedy|Romance
1854,Movie 1854,Comedy|Romance
1855,Movie 1855,Comedy|Drama
1856,Movie 1856,Comedy|Drama
1857,Movie 1857,Adventure|Children's|Fantasy
1858,Movie 1858,Comedy
1859,Movie 1859,Comedy
1860,Movie 1860,Adventure|Children's|Fantasy
1861,Movie 1861,Comedy|Drama
1862,Movie 1862,Comedy|Romance
1863,Movie 1863,Comedy
1864,Movie 1864,Comedy
1865,Movie 1865,Comedy|Romance
1866,Movie 1866,Adventure|Children's|Fantasy
1867,Movie 1867,Animation|Children's|Comedy
1868,Movie 1868,Animation|Children's|Comedy
1869,Movie 1869,Adventure|Children's|Fantasy
1870,Movie 1870,Animation|Children's|Comedy
1871,Movie 1871,Comedy|Drama
1872,Movie 1872,Comedy
1873,Movie 1873,Adventure|Children's|Fantasy
1874,Movie 1874,Animation|Children's|Comedy
1875,Movie 1875,Comedy|Romance
1876,Movie 1876,Adventure|Children's|Fantasy
1877,Movie 1877,Comedy|Drama
1878,Movie 1878,Comedy
1879,Movie 1879,Adventure|Children's|Fantasy
1880,Movie 1880,Comedy|Drama
1881,Movie 1881,Comedy|Romance
1882,Movie 1882,Animation|Children's|Comedy
1883,Movie 1883,Comedy|Drama
1884,Movie 1884,Comedy|Romance
1885,Movie 1885,Adventure|Children's|Fantasy
1886,Movie 1886,Adventure|Children's|Fantasy
1887,Movie 1887,Comedy
1888,Movie 1888,Comedy|Drama
1889,Movie 1889,Comedy|Drama
1890,Movie 1890,Adventure|Children's|Fantasy
1891,Movie 1891,Comedy|Drama
1892,Movie 1892,Adventure|Children's|Fantasy
1893,Movie 1893,Comedy|Romance
1894,Movie 1894,Comedy
1895,Movie 1895,Animation|Children's|Comedy
1896,Movie 1896,Comedy|Romance
1897,Movie 1897,Adventure|Children's|Fantasy
1898,Movie 1898,Comedy|Drama
1899,Movie 1899,Comedy
1900,Movie 1900,Adventure|Children's|Fantasy
1901,Movie 1901,Adventure|Children's|Fantasy
1902,Movie 1902,Comedy
1903,Movie 1903,Comedy|Drama
1904,Movie 1904,Comedy
1905,Movie 1905,Adventure|Children's|Fantasy
1906,Movie 1906,Comedy|Drama
1907,Movie 1907,Adventure|Children's|Fantasy
1908,Movie 1908,Comedy
1909,Movie 1909,Comedy|Drama
1910,Movie 1910,Comedy|Drama
1911,Movie 1911,Adventure|Children's|Fantasy
1912,Movie 1912,Animation|Children's|Comedy
1913,Movie 1913,Adventure|Children's|Fantasy
1914,Movie 1914,Adventure|Children's|Fantasy
1915,Movie 1915,Animation|Children's|Comedy
1916,Movie 1916,Comedy|Romance
1917,Movie 1917,Comedy
1918,Movie 1918,Adventure|Children's|Fantasy
1919,Movie 1919,Comedy|Drama
1920,Movie 1920,Comedy|Drama
1921,Movie 1921,Animation|Children's|Comedy
1922,Movie 1922,Adventure|Children's|Fantasy
1923,Movie 1923,Comedy|Drama
1924,Movie 1924,Adventure|Children's|Fantasy
1925,Movie 1925,Adventure|Children's|Fantasy
1926,Movie 1926,Animation|Children's|Comedy
1927,Movie 1927,Comedy|Drama
1928,Movie 1928,Comedy
1929,Movie 1929,Comedy
1930,Movie 1930,Comedy|Romance
1931,Movie 1931,Adventure|Children's|Fantasy
1932,Movie 1932,Comedy|Drama
1933,Movie 1933,Comedy|Drama
1934,Movie 1934,Animation|Children's|Comedy
1935,Movie 1935,Adventure|Children's|Fantasy
1936,Movie 1936,Comedy|Drama
1937,Movie 1937,Adventure|Children's|Fantasy
1938,Movie 1938,Adventure|Children's|Fantasy
1939,Movie 1939,Animation|Children's|Comedy
1940,Movie 1940,Adventure|Children's|Fantasy
1941,Movie 1941,Animation|Children's|Comedy
1942,Movie 1942,Comedy|Drama
1943,Movie 1943,Animation|Children's|Comedy
1944,Movie 1944,Animation|Children's|Comedy
1945,Movie 1945,Animation|Children's|Comedy
1946,Movie 1946,Animation|Children's|Comedy
1947,Movie 1947,Comedy|Drama
1948,Movie 1948,Animation|Children's|Comedy
1949,Movie 1949,Comedy|Romance
1950,Movie 1950,Comedy|Drama
1951,Movie 1951,Comedy
1952,Movie 1952,Adventure|Children's|Fantasy
1953,Movie 1953,Comedy|Romance
1954,Movie 1954,Comedy|Romance
1955,Movie 1955,Adventure|Children's|Fantasy
1956,Movie 1956,Comedy
1957,Movie 1957,Adventure|Children's|Fantasy
1958,Movie 1958,Comedy
1959,Movie 1959,Adventure|Children's|Fantasy
1960,Movie 1960,Adventure|Children's|Fantasy
1961,Movie 1961,Adventure|Children's|Fantasy
1962,Movie 1962,Animation|Children's|Comedy
1963,Movie 1963,Comedy|Romance
1964,Movie 1964,Comedy
1965,Movie 1965,Comedy|Drama
1966,Movie 1966,Comedy|Drama
1967,Movie 1967,Comedy|Drama
1968,Movie 1968,Animation|Children's|Comedy
1969,Movie 1969,Comedy|Drama
1970,Movie 1970,Animation|Children's|Comedy
1971,Movie 1971,Comedy
1972,Movie 1972,Comedy|Drama
1973,Movie 1973,Comedy|Romance
1974,Movie 1974,Comedy
1975,Movie 1975,Comedy|Romance
1976,Movie 1976,Comedy|Romance
1977,Movie 1977,Comedy
1978,Movie 1978,Adventure|Children's|Fantasy
1979,Movie 1979,Comedy|Drama
1980,Movie 1980,Comedy|Drama
1981,Movie 1981,Comedy|Romance
1982,Movie 1982,Animation|Children's|Comedy
1983,Movie 1983,Comedy
1984,Movie 1984,Animation|Children's|Comedy
1985,Movie 1985,Animation|Children's|Comedy
1986,Movie 1986,Animation|Children's|Comedy
1987,Movie 1987,Adventure|Children's|Fantasy
1988,Movie 1988,Adventure|Children's|Fantasy
1989,Movie 1989,Comedy|Romance
1990,Movie 1990,Animation|Children's|Comedy
1991,Movie 1991,Comedy
1992,Movie 1992,Comedy|Romance
1993,Movie 1993,Animation|Children's|Comedy
1994,Movie 1994,Comedy|Romance
1995,Movie 1995,Comedy|Romance
1996,Movie 1996,Comedy
1997,Movie 1997,Comedy|Romance
1998,Movie 1998,Animation|Children's|Comedy
1999,Movie 1999,Adventure|Children's|Fantasy
2000,Movie 2000,Comedy|Drama
2001,Movie 2001,Comedy|Romance
2002,Movie 2002,Comedy
2003,Movie 2003,Animation|Children's|Comedy
2004,Movie 2004,Comedy|Romance
2005,Movie 2005,Comedy|Romance
2006,Movie 2006,Comedy|Romance
2007,Movie 2007,Adventure|Children's|Fantasy
2008,Movie 2008,Comedy|Drama
2009,Movie 2009,Comedy|Drama
2010,Movie 2010,Animation|Children's|Comedy
2011,Movie 2011,Adventure|Children's|Fantasy
2012,Movie 2012,Animation|Children's|Comedy
2013,Movie 2013,Comedy|Romance
2014,Movie 2014,Animation|Children's|Comedy
2015,Movie 2015,Adventure|Children's|Fantasy
2016,Movie 2016,Comedy|Romance
2017,Movie 2017,Animation|Children's|Comedy
2018,Movie 2018,Adventure|Children's|Fantasy
2019,Movie 2019,Comedy|Romance
2020,Movie 2020,Adventure|Children's|Fantasy
2021,Movie 2021,Comedy
2022,Movie 2022,Animation|Children's|Comedy
2023,Movie 2023,Comedy
2024,Movie 2024,Comedy|Drama
2025,Movie 2025,Comedy|Drama
2026,Movie 2026,Animation|Children's|Comedy
2027,Movie 2027,Animation|Children's|Comedy
2028,Movie 2028,Comedy
2029,Movie 2029,Comedy
2030,Movie 2030,Animation|Children's|Comedy
2031,Movie 2031,Comedy|Drama
2032,Movie 2032,Adventure|Children's|Fantasy
2033,Movie 2033,Comedy|Romance
2034,Movie 2034,Comedy|Romance
2035,Movie 2035,Comedy|Drama
2036,Movie 2036,Animation|Children's|Comedy
2037,Movie 2037,Comedy
2038,Movie 2038,Animation|Children's|Comedy
2039,Movie 2039,Comedy
2040,Movie 2040,Comedy
2041,Movie 2041,Comedy|Drama
2042,Movie 2042,Adventure|Children's|Fantasy
2043,Movie 2043,Comedy
2044,Movie 2044,Adventure|Children's|Fantasy
2045,Movie 2045,Comedy|Romance
2046,Movie 2046,Comedy|Romance
2047,Movie 2047,Comedy|Drama
2048,Movie 2048,Adventure|Children's|Fantasy
2049,Movie 2049,Animation|Children's|Comedy
2050,Movie 2050,Comedy
2051,Movie 2051,Adventure|Children's|Fantasy
2052,Movie 2052,Animation|Children's|Comedy
2053,Movie 2053,Comedy
2054,Movie 2054,Adventure|Children's|Fantasy
2055,Movie 2055,Comedy|Drama
2056,Movie 2056,Comedy
2057,Movie 2057,Comedy|Romance
2058,Movie 2058,Comedy|Romance
2059,Movie 2059,Adventure|Children's|Fantasy
2060,Movie 2060,Comedy
2061,Movie 2061,Comedy
2062,Movie 2062,Comedy|Drama
2063,Movie 2063,Comedy
2064,Movie 2064,Comedy|Drama
2065,Movie 2065,Adventure|Children's|Fantasy
2066,Movie 2066,Comedy|Drama
2067,Movie 2067,Comedy
2068,Movie 2068,Comedy|Romance
2069,Movie 2069,Comedy
2070,Movie 2070,Comedy
2071,Movie 2071,Comedy|Drama
2072,Movie 2072,Comedy
2073,Movie 2073,Comedy|Romance
2074,Movie 2074,Animation|Children's|Comedy
2075,Movie 2075,Comedy
2076,Movie 2076,Adventure|Children's|Fantasy
2077,Movie 2077,Comedy
2078,Movie 2078,Comedy|Drama
2079,Movie 2079,Comedy|Drama
2080,Movie 2080,Comedy
2081,Movie 2081,Comedy|Romance
2082,Movie 2082,Comedy
2083,Movie 2083,Comedy
2084,Movie 2084,Animation|Children's|Comedy
2085,Movie 2085,Comedy|Drama
2086,Movie 2086,Comedy|Drama
2087,Movie 2087,Animation|Children's|Comedy
2088,Movie 2088,Adventure|Children's|Fantasy
2089,Movie 2089,Animation|Children's|Comedy
2090,Movie 2090,Adventure|Children's|Fantasy
2091,Movie 2091,Comedy|Romance
2092,Movie 2092,Adventure|Children's|Fantasy
2093,Movie 2093,Comedy|Drama
2094,Movie 2094,Comedy|Romance
2095,Movie 2095,Comedy|Drama
2096,Movie 2096,Comedy
2097,Movie 2097,Comedy|Romance
2098,Movie 2098,Adventure|Children's|Fantasy
2099,Movie 2099,Animation|Children's|Comedy
2100,Movie 2100,Animation|Children's|Comedy
2101,Movie 2101,Comedy
2102,Movie 2102,Comedy
2103,Movie 2103,Comedy|Romance
2104,Movie 2104,Adventure|Children's|Fantasy
2105,Movie 2105,Adventure|Children's|Fantasy
2106,Movie 2106,Adventure|Children's|Fantasy
2107,Movie 2107,Adventure|Children's|Fantasy
2108,Movie 2108,Comedy|Drama
2109,Movie 2109,Comedy|Romance
2110,Movie 2110,Animation|Children's|Comedy
2111,Movie 2111,Animation|Children's|Comedy
2112,Movie 2112,Comedy
2113,Movie 2113,Animation|Children's|Comedy
2114,Movie 2114,Comedy
2115,Movie 2115,Adventure|Children's|Fantasy
2116,Movie 2116,Comedy|Drama
2117,Movie 2117,Adventure|Children's|Fantasy
2118,Movie 2118,Comedy|Drama
2119,Movie 2119,Adventure|Children's|Fantasy
2120,Movie 2120,Adventure|Children's|Fantasy
2121,Movie 2121,Animation|Children's|Comedy
2122,Movie 2122,Comedy|Drama
2123,Movie 2123,Comedy|Drama
2124,Movie 2124,Adventure|Children's|Fantasy
2125,Movie 2125,Comedy
2126,Movie 2126,Animation|Children's|Comedy
2127,Movie 2127,Animation|Children's|Comedy
2128,Movie 2128,Comedy
2129,Movie 2129,Comedy|Romance
2130,Movie 2130,Comedy|Romance
2131,Movie 2131,Animation|Children's|Comedy
2132,Movie 2132,Animation|Children's|Comedy
2133,Movie 2133,Comedy|Romance
2134,Movie 2134,Animation|Children's|Comedy
2135,Movie 2135,Animation|Children's|Comedy
2136,Movie 2136,Adventure|Children's|Fantasy
2137,Movie 2137,Comedy|Romance
2138,Movie 2138,Comedy|Drama
2139,Movie 2139,Comedy|Romance
2140,Movie 2140,Adventure|Children's|Fantasy
2141,Movie 2141,Comedy
2142,Movie 2142,Comedy
2143,Movie 2143,Animation|Children's|Comedy
2144,Movie 2144,Comedy
2145,Movie 2145,Comedy
2146,Movie 2146,Comedy|Drama
2147,Movie 2147,Comedy|Romance
2148,Movie 2148,Comedy|Drama
2149,Movie 2149,Comedy|Drama
2150,Movie 2150,Comedy
2151,Movie 2151,Comedy|Drama
2152,Movie 2152,Comedy|Drama
2153,Movie 2153,Adventure|Children's|Fantasy
2154,Movie 2154,Adventure|Children's|Fantasy
2155,Movie 2155,Comedy|Romance
2156,Movie 2156,Animation|Children's|Comedy
2157,Movie 2157,Adventure|Children's|Fantasy
2158,Movie 2158,Adventure|Children's|Fantasy
2159,Movie 2159,Adventure|Children's|Fantasy
2160,Movie 2160,Animation|Children's|Comedy
2161,Movie 2161,Animation|Children's|Comedy
2162,Movie 2162,Comedy
2163,Movie 2163,Comedy|Drama
2164,Movie 2164,Animation|Children's|Comedy
2165,Movie 2165,Animation|Children's|Comedy
2166,Movie 2166,Animation|Children's|Comedy
